NodeID,X,Y,Z
3281,76.0438651895461,4.0,57.82361339487525
3282,80.6706882751703,4.0,55.13201948014466
3283,80.69172927591667,4.0,60.505286300662334
3284,80.6437301429415,4.0,49.76638489672459
3285,29.940762384022413,4.0,63.35686748049105
3286,85.30415391392619,4.0,52.430712790787084
3287,85.31350506744974,4.0,47.040460258590684
3288,76.05740683663345,4.0,63.18077885219725
3289,80.72417913877179,4.0,65.86764077799057
3290,85.36894524255571,4.0,63.17808205087616
3291,85.40456622991385,4.0,68.5622350684418
3292,39.22736253263602,4.0,101.26118978954503
3293,43.87778877597416,4.0,98.47099430354524
3294,43.86257863557555,4.0,93.11097994762306
3295,48.48770292755524,4.0,95.78597626672826
3296,48.49205374258635,4.0,90.42349318999709
3297,53.0849048519445,4.0,93.09530281280126
3298,53.0992475033392,4.0,98.41296196551195
3299,57.691613357905425,4.0,95.74698886390496
3300,57.68557389871178,4.0,90.42621872645981
3301,62.293308221706795,4.0,93.08162201875476
3302,62.2958291536075,4.0,98.4031776780028
3303,66.90153209376663,4.0,95.74010898159739
3304,66.90232435011987,4.0,101.12854627560995
3305,71.50958218396624,4.0,98.411307749218
3306,43.783937387336536,4.0,44.71097046606667
3307,62.285321472220886,4.0,103.75985551554209
3308,90.06769270125098,4.0,65.83986916111257
3309,20.806393101055136,4.0,101.13179962156369
3310,16.123535098477788,4.0,98.52803408483774
3311,25.4561791003949,4.0,103.76043508900517
3312,53.01715639376623,4.0,60.58837646040479
3313,11.843336258479892,4.0,63.11721727869903
3314,43.8061209173838,4.0,60.64926586221662
3315,62.20937413446247,4.0,60.52566208629548
3316,11.953971331679458,4.0,79.54228399930616
3317,62.14698189976561,4.0,44.586315576018904
3318,57.7415764755333,4.0,41.62800914896559
3319,80.61470688752948,4.0,44.399683916589055
3320,15.957043337244928,4.0,103.49007616852512
3321,38.488093396660524,4.0,42.261449208843544
3322,43.97433307392814,4.0,39.74239034108467
3323,71.46148967258365,4.0,103.96880347572147
3324,76.11106554758845,4.0,101.10248755552357
3325,76.12081337699472,4.0,106.38485568164259
3326,80.90193178676756,4.0,103.88494879940913
3327,85.74086004466366,4.0,106.30105906647537
3328,43.987338350998215,4.0,104.15527764659271
3329,34.64822668846698,4.0,103.8677876913928
3330,11.573783815136528,4.0,57.62556532885765
3331,11.48272361262246,4.0,101.24112901329258
3332,11.821534168981263,4.0,95.9435592707674
3333,90.12285608903034,4.0,49.55082162176569
3334,84.874000260134,4.0,41.48060187667434
3335,76.53144834542425,4.0,40.12924713319643
3336,90.049002092804,4.0,60.434229344101425
3337,66.65748377339999,4.0,106.52716312794138
3338,62.49248020359252,4.0,108.98788284912945
3339,80.8551774639316,4.0,98.41457226262409
3340,66.85213212049575,4.0,63.21071131395797
3341,71.55524566922564,4.0,93.05280337913172
3342,62.309897277143456,4.0,87.73771547700136
3343,57.67146976620041,4.0,85.09181765053629
3344,90.09162244831047,4.0,71.28435650050568
3345,94.98448046854517,4.0,62.940472580409846
3346,62.353305738736566,4.0,82.35267510474063
3347,76.14794465317404,4.0,68.59610584223293
3348,85.68749923851375,4.0,101.19686961064593
3349,90.4930779284855,4.0,98.526015059093
3350,90.32046739891138,4.0,103.57990987061902
3351,95.2355245554922,4.0,84.79172994356668
3352,95.2021005208342,4.0,79.33197442564352
3353,95.14894344299086,4.0,51.87495072643236
3354,90.04603806958114,4.0,44.274047954854666
3355,4.7521206171952635,4.0,51.73091435267776
3356,9.39308813719111,4.0,48.88600416142455
3357,9.588660410326485,4.0,43.88581829076804
3358,14.097602195906882,4.0,46.2237787630271
3359,14.142400839285195,4.0,51.92062373663242
3360,14.110231759886602,4.0,41.206103694030446
3361,18.74111016350705,4.0,43.2437467477273
3362,23.651640430709598,4.0,40.162462141453176
3363,24.092951961585804,4.0,45.22766215384718
3364,28.48151358575837,4.0,42.1190090136983
3365,33.26557451642391,4.0,42.974895233023034
3366,4.324028928958878,4.0,95.7445617901233
3367,34.63636885298531,4.0,87.7392553572545
3368,75.99682761890928,4.0,47.10474541980173
3369,71.67235853823465,4.0,43.265070096970646
3370,71.48186680786364,4.0,37.68960286899642
3371,67.12898688669213,4.0,46.55529315041383
3372,30.034739534593307,4.0,101.13917537417618
3373,30.047013738064816,4.0,106.46640080169135
3374,39.352154922252794,4.0,106.85904069134511
3375,48.79243927241295,4.0,106.2704434848905
3376,25.772883878499094,4.0,108.94158704518583
3377,48.56879991601583,4.0,101.11807818599073
3378,81.08523361147681,4.0,92.99159336698995
3379,85.50834101522656,4.0,73.99786322760747
3380,71.67431958666444,4.0,87.64225790517543
3381,43.918734641269864,4.0,82.3367684782967
3382,57.71685388887211,4.0,101.03588622298551
3383,48.560329754417666,4.0,79.62402373325199
3384,48.560626732468144,4.0,85.00219318814777
3385,48.36504641222465,4.0,47.314810396251005
3386,52.92939038893225,4.0,44.755713837723874
3387,4.362421679036438,4.0,62.87796789649917
3388,4.346955746767408,4.0,68.26538419994168
3389,9.036655511363014,4.0,71.15346843208312
3390,4.484991311600592,4.0,84.81763346777475
3391,9.192121428427917,4.0,87.63854347838029
3392,4.1554444544765,4.0,79.3279869297308
3393,34.56579096414127,4.0,60.640222594959624
3394,34.588046533091344,4.0,66.02876890393497
3395,29.94966445502589,4.0,68.78184204354113
3396,55.11091902528554,4.0,36.85205308740021
3397,25.28879506050233,4.0,66.07634551781831
3398,53.15744759352718,4.0,66.17799628344017
3399,48.48731929491946,4.0,63.44957681628412
3400,43.81762112004243,4.0,66.0496589583357
3401,57.62701962071584,4.0,63.26327638936422
3402,90.46336792493109,4.0,82.12690633090492
3403,25.30831178080301,4.0,71.54181270770539
3404,39.249702741061284,4.0,90.44597619835864
3405,60.449238744044756,4.0,36.81797061264956
3406,20.58434154794071,4.0,90.45377028921055
3407,90.36572219114902,4.0,76.68343003155528
3408,57.59657247899777,4.0,57.866903493176125
3409,34.5835659109339,4.0,71.52405216961327
3410,62.29501546623378,4.0,65.97700130771625
3411,71.41714894207567,4.0,60.49028116208473
3412,13.115954731085424,4.0,110.8727754236833
3413,39.1800488083532,4.0,57.9523434147718
3414,66.95909440163857,4.0,90.37444211181264
3415,43.897220176173676,4.0,87.72446264761632
3416,25.305946941240137,4.0,76.98167843961988
3417,76.20979782078105,4.0,95.7202255211734
3418,85.34082507994079,4.0,57.793138138179586
3419,53.096501552163986,4.0,87.754154863286
3420,48.48733555994235,4.0,42.32502766259856
3421,53.1547279078667,4.0,82.30859028777462
3422,57.76455487601287,4.0,79.64353062525839
3423,16.107832109320245,4.0,93.19715049732702
3424,39.195561146166455,4.0,63.353296223815846
3425,71.52183399807375,4.0,65.95295103710833
3426,28.947368421052637,4.0,37.00663791835359
3427,90.03780594458668,4.0,55.01957314418624
3428,71.62607380148572,4.0,71.39961561215321
3429,53.11362975628255,4.0,103.40910238279506
3430,80.82892368116882,4.0,71.31447484534309
3431,80.94911765105276,4.0,76.7644810039998
3432,95.03668238430359,4.0,68.40618700286487
3433,86.86126392029988,4.0,36.82310149813776
3434,40.08933490597903,4.0,36.69927196734906
3435,94.92461063306519,4.0,106.76726561529046
3436,94.68406617836995,4.0,40.74861365006615
3437,5.226465655285381,4.0,40.62553377693766
3438,4.945720370470537,4.0,106.49264738781386
3439,57.500466311614716,4.0,106.63949860219066
3440,24.666886155222333,4.0,50.360089729031046
3441,11.044441836564648,4.0,106.19668491547299
3442,20.59493840840513,4.0,106.74881013914344
3443,67.21398927579561,4.0,41.599256054162055
3444,50.13017366865077,4.0,110.81954511156025
3445,76.24763409096356,4.0,111.2508156994179
3446,86.92643813881853,4.0,110.95340025615252
3447,18.887306056775756,4.0,48.3727362569245
3448,16.48318339846897,4.0,56.358349243573
3449,13.027182386148105,4.0,36.49750749957815
3450,9.058956467519833,4.0,53.50172677159341
3451,12.011724033826273,4.0,75.14176408718268
3452,29.620928672483924,4.0,111.11239208878561
3453,66.38908617215017,4.0,111.11154122658237
3454,12.049073369950126,4.0,91.44850411547418
3455,76.31578947368413,4.0,35.86381243889596
3456,39.431887073606774,4.0,111.48372595145469
3457,23.68421052631579,4.0,35.83870303934685
3458,63.116104877609985,4.0,40.43909627882496
3459,52.6315789473686,4.0,40.38474304128613
3460,8.119394752922405,4.0,98.56642747759986
3461,12.039157774450718,4.0,83.9270599133115
3462,8.02630115328153,4.0,93.01604272883554
3463,89.69351228018888,4.0,39.98043902609197
3464,11.962236037036254,4.0,67.54273251774094
3465,96.2419456375392,4.0,111.2480183768605
3466,96.28462025123852,4.0,36.06488876015865
3467,3.7794075708072676,4.0,36.28290801543841
3468,3.8099941865961333,4.0,111.1223299146146
3469,44.736842105263214,4.0,35.48422622509037
3470,7.951276510304879,4.0,76.59944025742891
3471,8.18138133087968,4.0,82.29562942627223
3472,52.80891024031752,4.0,107.51175151896683
3473,8.137814953910956,4.0,65.57394989022396
3474,8.251846408885463,4.0,60.929698289507684
3475,22.27438870956241,4.0,111.30352486324847
3476,59.053539465427164,4.0,111.30316025596338
3477,31.270957240551134,4.0,39.95202704853767
3478,89.67225766798865,4.0,107.74931536212475
3479,10.130858840214636,4.0,39.76955618434823
3480,15.789473684210678,4.0,107.6924104588038
3481,8.015245232273159,4.0,102.83696084204564
3482,80.28991629993406,4.0,40.622877889898064
3483,35.42566749337188,4.0,46.24482766511224
3484,86.84210526315779,0.0,115.0
3485,60.526315789473685,0.0,115.0
3486,50.00000000000003,0.0,115.0
3487,65.7894736842105,0.0,115.0
3488,71.05263157894731,0.0,115.0
3489,76.31578947368413,0.0,115.0
3490,81.57894736842098,0.0,115.0
3491,44.73684210526321,4.440892098500626e-16,115.0
3492,55.26315789473685,0.0,115.0
3493,91.94862155388464,0.03198786439783108,115.0
3494,39.47368421052635,8.881784197001252e-16,115.0
3495,13.157894736842103,0.0,115.0
3496,23.684210526315788,0.0,115.0
3497,8.051378446115287,0.031987864397837296,115.0
3498,18.421052631578945,0.0,115.0
3499,28.947368421052637,0.0,115.0
3500,34.21052631578951,0.0,115.0
3501,96.0526315789473,0.2686980609417806,115.0
3502,3.9473684210526296,0.268698060941829,115.0
3503,49.23972714986392,-4.0,37.04153789317827
3504,55.26315789473685,-4.0,110.44197155902928
3505,4.47570911681214,-4.0,73.75190063602963
3506,95.07636079092828,-4.0,73.87231553668559
3507,34.39855148386444,-4.0,110.15246920843599
3508,34.38937243896962,-4.0,37.70756602907507
3509,66.28645248996668,-4.0,36.954771555209206
3510,71.2165195153387,-4.0,110.04266015583762
3511,95.07069936108257,-4.0,57.41698752735087
3512,5.434321305519458,-4.0,57.347150581226714
3513,4.50705555026724,-4.0,90.24971361810577
3514,95.24428204798201,-4.0,90.26364734383515
3515,81.57894736842098,-4.0,37.058028440970716
3516,18.516014274950194,-4.0,37.29951856239411
3517,18.171802274505765,-4.0,110.93271330526075
3518,44.386308847138885,-4.0,110.05896447519125
3519,81.26925861511857,-4.0,109.82656265960186
3520,95.23686027918559,-4.0,101.25
3521,95.19534655786649,-4.0,46.3574227823151
3522,4.718449321704767,-4.0,46.307969642625366
3523,4.26432046798847,-4.0,101.06524175035528
3524,92.00119071582895,-4.0,111.06882965979518
3525,92.00219297255936,-4.0,36.575830150726276
3526,7.972839666884449,-4.0,36.4426268104464
3527,7.89473684210526,-4.0,110.44197155902927
3528,95.21186091909608,-4.0,95.78690344543355
3529,90.47404932684931,-4.0,93.04948379288467
3530,90.4976063158261,-4.0,87.56216867948619
3531,85.79530615811389,-4.0,90.28494758825232
3532,85.78651339854986,-4.0,84.86228442363829
3533,81.1071641440239,-4.0,87.57237060970121
3534,81.07140875055735,-4.0,82.17785677970014
3535,76.42934234323364,-4.0,84.88590726796174
3536,76.39089988233833,-4.0,79.50675768971055
3537,71.76959568033857,-4.0,82.20769910260232
3538,71.73736624382701,-4.0,76.84266649411308
3539,67.08660818687046,-4.0,79.56886176865088
3540,67.08337321275586,-4.0,74.18834261129004
3541,62.406957824772235,-4.0,76.94903836465915
3542,62.411479814762835,-4.0,71.4898972773309
3543,57.787268764202395,-4.0,74.25975384949854
3544,67.00835712747003,-4.0,68.75137151922561
3545,57.797338547817354,-4.0,68.8403468072789
3546,53.1944198012172,-4.0,71.55711873649255
3547,53.157811132099894,-4.0,76.9866697203252
3548,48.54983287209306,-4.0,74.2694855160749
3549,48.51660094736128,-4.0,68.85277105236408
3550,43.87460315172937,-4.0,71.53998250370056
3551,43.91328033865797,-4.0,76.95419631839987
3552,39.248836152550886,-4.0,74.26120917696755
3553,39.21422006005008,-4.0,68.79999870451496
3554,39.276355398190766,-4.0,79.65347675689989
3555,34.60732151850352,-4.0,76.96328163601083
3556,34.63543236799696,-4.0,82.35347623593358
3557,67.02026172300954,-4.0,84.99213822787537
3558,39.299624564081014,-4.0,85.02736488327363
3559,29.970211006245528,-4.0,79.68090128681457
3560,29.9894717845522,-4.0,85.06335455117053
3561,76.25734678010787,-4.0,74.06650730613289
3562,29.952985223475494,-4.0,74.27020849735648
3563,25.31973911999939,-4.0,82.38670521449232
3564,25.341398581649404,-4.0,87.76845438895269
3565,76.38963041620303,-4.0,90.28783545584679
3566,30.002612054758135,-4.0,90.43489661405007
3567,25.368795245869066,-4.0,93.13695980143714
3568,20.659569561569178,-4.0,85.09435392082415
3569,20.63829601370435,-4.0,79.69135572547404
3570,30.016423845984846,-4.0,95.80071868586157
3571,85.68817593331602,-4.0,95.73743360895136
3572,16.068930415153293,-4.0,82.21219892927346
3573,25.39132440464295,-4.0,98.49197321058558
3574,20.749548678320537,-4.0,95.84305698969929
3575,16.03676561631343,-4.0,77.0873778052914
3576,85.68213724992964,-4.0,79.44497729081417
3577,34.64041019394495,-4.0,93.1105514552072
3578,34.64924151054633,-4.0,98.44769130048698
3579,39.258433728748415,-4.0,95.77112608663984
3580,15.278654845721324,-4.0,87.68223330699564
3581,20.642384559003606,-4.0,74.28695382538669
3582,15.200518384412113,-4.0,71.42708126705614
3583,20.499877910238943,-4.0,68.80859278085326
3584,15.925212754784638,-4.0,66.1296868065446
3585,20.588993522442404,-4.0,63.398791821881076
3586,15.975030587115647,-4.0,60.816458948349066
3587,20.669640024232457,-4.0,58.13199950120381
3588,25.282688694690556,-4.0,60.7064871885934
3589,25.307167481563233,-4.0,55.387169275578515
3590,29.927679488032027,-4.0,58.0052047181962
3591,29.946869647560693,-4.0,52.69691831524058
3592,34.55431193456519,-4.0,55.31010546783301
3593,20.05556871980965,-4.0,53.29606866735149
3594,34.706246399874445,-4.0,50.2519643005798
3595,39.187263341012795,-4.0,52.66421257837984
3596,39.34410670326095,-4.0,47.630625695339404
3597,43.7983541412967,-4.0,50.00878351502284
3598,43.77994851251184,-4.0,55.270935935025435
3599,48.38126783881356,-4.0,52.60303189057654
3600,30.141417927409265,-4.0,47.185778838112654
3601,48.41248746599267,-4.0,57.964788661002856
3602,52.99052992612516,-4.0,55.244958214207145
3603,52.97013658441389,-4.0,49.92327960320905
3604,57.577727639728636,-4.0,52.563120693461556
3605,57.55911840145402,-4.0,47.2551862444011
3606,62.163847979493745,-4.0,49.89107431118221
3607,62.18505011122432,-4.0,55.202563465124825
3608,66.78179076398996,-4.0,52.52368639814068
3609,66.79986863334506,-4.0,57.846085189067054
3610,71.40177931976552,-4.0,55.16830911460727
3611,71.38290966454475,-4.0,49.830063905783376
3612,76.01979636989103,-4.0,52.47319941049681
3613,76.03997940847384,-4.0,57.82986338884171
3614,80.66960687486588,-4.0,55.13382264290156
3615,80.69172927591795,-4.0,60.505286300658256
3616,80.64128660903643,-4.0,49.76734665570933
3617,29.940257307779547,-4.0,63.36239835749381
3618,85.30415391392681,-4.0,52.43071279078291
3619,85.31309781179938,-4.0,47.04062055175136
3620,76.05675920645609,-4.0,63.18182051785564
3621,80.72407120041034,-4.0,65.86781438893047
3622,85.3689452425573,-4.0,63.178082050871495
3623,85.40454824018856,-4.0,68.56226400359492
3624,39.227403182414065,-4.0,101.26125994026992
3625,43.87783620071512,-4.0,98.47107614605756
3626,43.862871485597495,-4.0,93.1114853282528
3627,48.48775964001581,-4.0,95.78607413725017
3628,48.490025396811504,-4.0,90.42541771967893
3629,53.08442239683644,-4.0,93.09537405818392
3630,53.099211300733714,-4.0,98.41297634611364
3631,57.691526914953336,-4.0,95.7470031348993
3632,57.685325232812154,-4.0,90.42596715787091
3633,62.293252370231215,-4.0,93.08158246915184
3634,62.295812213795614,-4.0,98.4031746686405
3635,66.90151996188551,-4.0,95.7401018884318
3636,66.90231950483923,-4.0,101.12854459185093
3637,71.50957935443995,-4.0,98.41130628639144
3638,43.783964683494986,-4.0,44.711011599964806
3639,62.285317841373754,-4.0,103.7598547333526
3640,90.06768970296514,-4.0,65.83987398363445
3641,20.806556072200628,-4.0,101.1318873959625
3642,16.123729370211386,-4.0,98.5281431831308
3643,25.47008113705131,-4.0,103.76129480884138
3644,53.017156904250655,-4.0,60.58837724885893
3645,11.844255634024975,-4.0,63.12038871750811
3646,43.807143910499896,-4.0,60.64928492339231
3647,62.20820865301034,-4.0,60.5367302074885
3648,11.952317996330265,-4.0,79.54427097931931
3649,62.3028192222823,-4.0,44.80831823080817
3650,57.74049545811804,-4.0,41.6647492718738
3651,80.6147068875298,-4.0,44.39968391658512
3652,15.95710287772466,-4.0,103.49010898063968
3653,38.48811132055934,-4.0,42.26147594858851
3654,43.97434061060432,-4.0,39.74240165335793
3655,71.46148839345085,-4.0,103.96880295128604
3656,76.1110648628131,-4.0,101.10248722430632
3657,76.12081337699829,-4.0,106.38485568163314
3658,80.90193167264056,-4.0,103.88494874420147
3659,85.74086002564395,-4.0,106.30105905727112
3660,43.98735303008503,-4.0,104.15530297879847
3661,34.679579715901134,-4.0,103.7686024733428
3662,11.57407110341457,-4.0,57.626193175649846
3663,11.482723612622156,-4.0,101.24112901329082
3664,11.821810238256255,-4.0,95.94135729470193
3665,90.12280760621523,-4.0,49.550840704282024
3666,84.87394208075526,-4.0,41.48062477569506
3667,76.53144834542445,-4.0,40.12924713319421
3668,90.04900209280574,-4.0,60.434229344096636
3669,66.65748214752466,-4.0,106.52716262954206
3670,62.49247932747355,-4.0,108.9878826356968
3671,80.89581733483358,-4.0,98.42124349801621
3672,66.84883925823524,-4.0,63.217937080049545
3673,71.54387613825592,-4.0,93.05818708684598
3674,62.30984621786075,-4.0,87.73766584374356
3675,57.69984975819225,-4.0,85.09678174445108
3676,90.09162244831278,-4.0,71.28435650050076
3677,94.98447996883172,-4.0,62.94047338416197
3678,62.36727816893274,-4.0,82.35454779023785
3679,76.14781711187102,-4.0,68.59630252511764
3680,85.68825856141406,-4.0,101.1988562479444
3681,90.48719051557629,-4.0,98.5272209407785
3682,90.3196127140738,-4.0,103.58044195558159
3683,95.23713224638357,-4.0,84.79172164759586
3684,95.20381894382804,-4.0,79.33183965392915
3685,95.14893932030259,-4.0,51.87495234909478
3686,90.04595241660695,-4.0,44.27408166730379
3687,4.752120617195261,-4.0,51.73091435267777
3688,9.39308813719104,-4.0,48.88600416142445
3689,9.588660410326415,-4.0,43.88581829076804
3690,14.097602195906784,-4.0,46.22377876302687
3691,14.142438302489381,-4.0,51.92067132301468
3692,14.110231759886531,-4.0,41.206103694030375
3693,18.741110163506963,-4.0,43.243746747727045
3694,23.651640430709524,-4.0,40.16246214145308
3695,24.092965669242663,-4.0,45.22767622494413
3696,28.481525008805587,-4.0,42.119020739612324
3697,33.26558129441746,-4.0,42.97490269732202
3698,4.325693142504223,-4.0,95.73249968819863
3699,34.63645284973222,-4.0,87.7396908940244
3700,76.08829910942713,-4.0,46.84979683709214
3701,71.4442860916347,-4.0,44.16594825187359
3702,71.40918871056182,-4.0,39.059168573413544
3703,30.049500331793958,-4.0,101.12220463096143
3704,30.09035137663718,-4.0,106.46294730665029
3705,39.35881341165498,-4.0,106.84227517072264
3706,48.79244171892805,-4.0,106.27044770692446
3707,25.79154344292819,-4.0,108.9378951161588
3708,48.5688140927159,-4.0,101.11811546063669
3709,81.10043811861578,-4.0,92.95748379453725
3710,85.50857253514769,-4.0,73.99773898951332
3711,71.67538848231489,-4.0,87.64142055241317
3712,43.91469182632796,-4.0,82.34241400744776
3713,48.544242515688836,-4.0,79.66245046715977
3714,48.506215679265814,-4.0,85.07255097546867
3715,57.71684171062353,-4.0,101.03588833693284
3716,48.36506496846903,-4.0,47.31483877700765
3717,52.92921380505872,-4.0,44.76184268108473
3718,4.362465481454959,-4.0,62.88321116593542
3719,4.347241292717729,-4.0,68.27074961986283
3720,9.03686401832457,-4.0,71.15965687477365
3721,4.48429888597315,-4.0,84.82149735915465
3722,9.191143374074645,-4.0,87.63579775926274
3723,4.153702251552771,-4.0,79.33199327565384
3724,34.56603461037171,-4.0,60.64386022854864
3725,34.589396178819186,-4.0,66.0286451343989
3726,29.948537944690468,-4.0,68.76177654229807
3727,55.11073885571631,-4.0,36.85817644121792
3728,66.76848659673198,-4.0,47.200240805451045
3729,53.157558266373584,-4.0,66.17826728835946
3730,48.487291714424956,-4.0,63.44987763061381
3731,43.81780179288933,-4.0,66.05056694790348
3732,57.626918624368116,-4.0,63.26383728757528
3733,90.471636049515,-4.0,82.1268636659122
3734,25.308311780803773,-4.0,71.54181270770313
3735,39.25116613306011,-4.0,90.44850162451141
3736,60.52383637366553,-4.0,36.8253284780736
3737,20.584299322562288,-4.0,90.45370060136179
3738,90.367241785762,-4.0,76.68314531112739
3739,34.57129911458612,-4.0,71.51449094405241
3740,57.59657247899874,-4.0,57.86690349317373
3741,62.29401811422593,-4.0,65.97993444932789
3742,71.42829285511456,-4.0,60.50651931023943
3743,39.18114065227709,-4.0,57.953123275570945
3744,25.2738023912021,-4.0,66.0849080267551
3745,66.95735748225962,-4.0,90.37518267807695
3746,43.870908587195316,-4.0,87.76271230144752
3747,25.308043367949736,-4.0,77.00181999432421
3748,76.2172102231081,-4.0,95.71636503141991
3749,13.11635301066324,-4.0,110.87254547686145
3750,85.34064484655762,-4.0,57.793438665302105
3751,53.103119426741856,-4.0,87.75766831606681
3752,48.487315027476576,-4.0,42.32606260764638
3753,57.738618151389446,-4.0,79.70897995367051
3754,16.107829022244236,-4.0,93.19714520026179
3755,71.52298004518683,-4.0,65.95712277708867
3756,39.198112334940674,-4.0,63.29393184507247
3757,28.947368421052634,-4.0,37.00663791835349
3758,90.03779180228344,-4.0,55.019592655377046
3759,71.62620675353642,-4.0,71.400385538828
3760,53.113624463343,-4.0,103.40911204799959
3761,53.12497611056302,-4.0,82.38085019619035
3762,80.82891840971041,-4.0,71.31451481394272
3763,80.94929221727145,-4.0,76.76426915222557
3764,95.03669215183965,-4.0,68.40616990083046
3765,66.86065549507038,-4.0,42.11045350281603
3766,86.86126139620488,-4.0,36.82310249160321
3767,40.08933914940819,-4.0,36.6992783093518
3768,94.924523420327,-4.0,106.76731990967383
3769,94.6840539422306,-4.0,40.74861846612971
3770,5.226465655285334,-4.0,40.6255337769377
3771,4.945829652053855,-4.0,106.49192930846253
3772,57.50046317187881,-4.0,106.63950014269469
3773,24.66700400029112,-4.0,50.36002454553926
3774,11.044522851084725,-4.0,106.19655417060699
3775,20.602011530545077,-4.0,106.74704308354615
3776,50.130173959902585,-4.0,110.81954561418317
3777,76.24763409096477,-4.0,111.25081569941452
3778,86.92643813720163,-4.0,110.95340025536846
3779,18.887327218940058,-4.0,48.37272222407918
3780,16.483349747412344,-4.0,56.35827832311378
3781,13.027182386148079,-4.0,36.497507499578134
3782,9.059207893161942,-4.0,53.50218671879869
3783,12.01085863881261,-4.0,75.14553920455248
3784,66.38908567175159,-4.0,111.1115410842153
3785,29.635036629107017,-4.0,111.11066232624901
3786,12.049101020711863,-4.0,91.4449920340624
3787,76.03086831895976,-4.0,35.93841931024083
3788,39.43405865496624,-4.0,111.4811161072778
3789,23.684210526315795,-4.0,35.83870303934681
3790,52.64977946587078,-4.0,40.422677948020365
3791,8.119394752921322,-4.0,98.56642747759767
3792,62.9526998592448,-4.0,40.47427360014056
3793,12.037874101946045,-4.0,83.92750912835243
3794,8.028903502761446,-4.0,92.99826595887365
3795,89.69348056167141,-4.0,39.980451510291616
3796,11.962162532747978,-4.0,67.54489121231106
3797,96.24193928092564,-4.0,111.24802233417694
3798,96.28461780401062,-4.0,36.064889723371195
3799,3.779407570807226,-4.0,36.28290801543835
3800,3.809994186596185,-4.0,111.12232991461458
3801,44.736842105263214,-4.0,35.48422622508919
3802,7.949168428751435,-4.0,76.60851944942192
3803,8.176124608544917,-4.0,82.29706287481554
3804,52.80890965920438,-4.0,107.51175314451424
3805,8.025815081607318,-4.0,65.55799457623246
3806,8.243818178900991,-4.0,60.92931286422091
3807,22.268971255111094,-4.0,111.29354409668642
3808,59.05353925635737,-4.0,111.30316032505169
3809,31.270961790811327,-4.0,39.95203184609073
3810,89.67216155388701,-4.0,107.74937519573041
3811,10.13085884021455,-4.0,39.76955618434829
3812,15.78947368421052,-4.0,107.6924104588026
3813,8.0153816990139,-4.0,102.8361215020912
3814,80.28991629993278,-4.0,40.62287788989572
3815,71.05263157894727,-4.0,35.1647580156325
3816,35.425693455574994,-4.0,46.244863193577814
3817,49.23972714986087,-4.0,-37.04153789317658
3818,55.26315789473685,-4.0,-110.4419715590293
3819,4.476692479811791,-4.0,-73.74347623096801
3820,95.07629868771603,-4.0,-73.87242377515554
3821,34.390008903751166,-4.0,-110.15397259705088
3822,34.38937243896659,-4.0,-37.707566029076276
3823,65.67420050689226,-4.0,-36.98866516070089
3824,71.2165195153394,-4.0,-110.04266015583698
3825,95.07069936108064,-4.0,-57.41698752734442
3826,5.433388928790056,-4.0,-57.34552627837513
3827,4.507459060644335,-4.0,-90.25584955025926
3828,95.24428204798204,-4.0,-90.26364734383509
3829,81.57894736842098,-4.0,-37.0580284409707
3830,18.516014274950226,-4.0,-37.299518562394184
3831,18.16941259703911,-4.0,-110.93409298618997
3832,44.386308847139254,-4.0,-110.05896447519186
3833,81.26925861511914,-4.0,-109.82656265960134
3834,95.23686027918559,-4.0,-101.24999999999997
3835,95.19534655786606,-4.0,-46.35742278231254
3836,4.718449321704771,-4.0,-46.307969642625324
3837,4.26355549690561,-4.0,-101.0702683058137
3838,92.00119071582921,-4.0,-111.06882965979497
3839,92.00219297255877,-4.0,-36.57583015072274
3840,7.9728396668844725,-4.0,-36.44262681044634
3841,7.89473684210526,-4.0,-110.44197155902927
3842,95.2118609190963,-4.0,-95.78690344543315
3843,90.47404932684958,-4.0,-93.04948379288419
3844,90.49622829506218,-4.0,-87.56217579031818
3845,85.79780143155452,-4.0,-90.2896152676413
3846,85.78532158656532,-4.0,-84.86307066617385
3847,81.1101063311678,-4.0,-87.57794609093904
3848,81.07170047975129,-4.0,-82.17891706699567
3849,76.42934234323361,-4.0,-84.88590726796184
3850,76.39094850387124,-4.0,-79.50693440425988
3851,71.76960378392728,-4.0,-82.20772855502733
3852,71.73737569801423,-4.0,-76.8427008552757
3853,67.08661111316623,-4.0,-79.56887240424902
3854,67.08337527616996,-4.0,-74.18835011075049
3855,62.42102691857665,-4.0,-76.92582969270438
3856,62.413825007631836,-4.0,-71.48603041524785
3857,57.81428017158525,-4.0,-74.22700492678428
3858,67.00855672409186,-4.0,-68.75104334213023
3859,57.79861217513558,-4.0,-68.83875824241034
3860,53.18912940403986,-4.0,-71.55569621074949
3861,53.17813180128721,-4.0,-76.93240389689271
3862,48.56392116238024,-4.0,-74.25149998618181
3863,48.51806726287873,-4.0,-68.84953637642462
3864,43.87719558602945,-4.0,-71.53644580272845
3865,43.91841396271437,-4.0,-76.94730808778945
3866,39.251255108972494,-4.0,-74.26142224466821
3867,39.21573853398497,-4.0,-68.79951760867436
3868,39.279184773077105,-4.0,-79.65106951165075
3869,34.60932752041707,-4.0,-76.96486649605055
3870,34.63623826413024,-4.0,-82.3533391717329
3871,67.02026356132362,-4.0,-84.99214490921227
